annee;mois_num;code_reg;nom_reg;filiere_raw;prod_gwh;filiere;prod_mwh
2024;10;52;Pays de la Loire;Production solaire (GWh);99.732;Solaire;99732.0
2014;11;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);40.031;Solaire;40031.0
2015;11;28;Normandie;Production solaire (GWh);4.502;Solaire;4502.0
2015;11;44;Grand Est;Production solaire (GWh);16.481;Solaire;16481.0
2016;11;27;Bourgogne-Franche-Comté;Production solaire (GWh);7.206;Solaire;7206.0
2016;11;52;Pays de la Loire;Production solaire (GWh);18.769;Solaire;18769.0
2016;11;84;Auvergne-Rhône-Alpes;Production solaire (GWh);32.988;Solaire;32988.0
2016;11;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);63.606;Solaire;63606.0
2017;11;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);88.263;Solaire;88263.0
2019;11;11;Île-de-France;Production solaire (GWh);4.473;Solaire;4473.0
2019;11;52;Pays de la Loire;Production solaire (GWh);22.892;Solaire;22892.0
2020;11;24;Centre-Val de Loire;Production solaire (GWh);21.57;Solaire;21570.0
2020;11;27;Bourgogne-Franche-Comté;Production solaire (GWh);20.259;Solaire;20259.0
2020;11;28;Normandie;Production solaire (GWh);8.529;Solaire;8529.0
2020;11;53;Bretagne;Production solaire (GWh);12.617;Solaire;12617.0
2020;11;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);103.751;Solaire;103751.0
2021;11;28;Normandie;Production solaire (GWh);10.211;Solaire;10211.0
2021;11;76;Occitanie;Production solaire (GWh);142.901;Solaire;142901.0
2022;11;32;Hauts-de-France;Production solaire (GWh);17.555;Solaire;17555.0
2022;11;52;Pays de la Loire;Production solaire (GWh);47.998;Solaire;47998.0
2022;11;75;Nouvelle-Aquitaine;Production solaire (GWh);208.547;Solaire;208547.0
2022;11;76;Occitanie;Production solaire (GWh);186.814;Solaire;186814.0
2022;11;84;Auvergne-Rhône-Alpes;Production solaire (GWh);91.387;Solaire;91387.0
2023;11;11;Île-de-France;Production solaire (GWh);10.983;Solaire;10983.0
2023;11;94;Corse;Production solaire (GWh);13.045;Solaire;13045.0
2024;11;11;Île-de-France;Production solaire (GWh);10.237;Solaire;10237.0
2024;11;28;Normandie;Production solaire (GWh);12.174;Solaire;12174.0
2024;11;84;Auvergne-Rhône-Alpes;Production solaire (GWh);148.496;Solaire;148496.0
2014;12;44;Grand Est;Production solaire (GWh);5.447;Solaire;5447.0
2014;12;52;Pays de la Loire;Production solaire (GWh);9.712;Solaire;9712.0
2014;12;53;Bretagne;Production solaire (GWh);4.439;Solaire;4439.0
2015;12;24;Centre-Val de Loire;Production solaire (GWh);8.748;Solaire;8748.0
2015;12;28;Normandie;Production solaire (GWh);3.398;Solaire;3398.0
2015;12;32;Hauts-de-France;Production solaire (GWh);3.328;Solaire;3328.0
2015;12;75;Nouvelle-Aquitaine;Production solaire (GWh);94.907;Solaire;94907.0
2016;12;11;Île-de-France;Production solaire (GWh);2.083;Solaire;2083.0
2016;12;32;Hauts-de-France;Production solaire (GWh);6.28;Solaire;6280.0
2016;12;52;Pays de la Loire;Production solaire (GWh);15.573;Solaire;15573.0
2017;12;11;Île-de-France;Production solaire (GWh);1.284;Solaire;1284.0
2017;12;28;Normandie;Production solaire (GWh);2.846;Solaire;2846.0
2017;12;32;Hauts-de-France;Production solaire (GWh);2.544;Solaire;2544.0
2018;12;53;Bretagne;Production solaire (GWh);2.508;Solaire;2508.0
2018;12;84;Auvergne-Rhône-Alpes;Production solaire (GWh);25.502;Solaire;25502.0
2018;12;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);71.936;Solaire;71936.0
2019;12;24;Centre-Val de Loire;Production solaire (GWh);12.18;Solaire;12180.0
2019;12;44;Grand Est;Production solaire (GWh);22.328;Solaire;22328.0
2019;12;75;Nouvelle-Aquitaine;Production solaire (GWh);100.465;Solaire;100465.0
2019;12;76;Occitanie;Production solaire (GWh);97.517;Solaire;97517.0
2020;12;32;Hauts-de-France;Production solaire (GWh);5.033;Solaire;5033.0
2021;12;28;Normandie;Production solaire (GWh);5.455;Solaire;5455.0
2021;12;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);96.83;Solaire;96830.0
2022;12;11;Île-de-France;Production solaire (GWh);4.732;Solaire;4732.0
2022;12;27;Bourgogne-Franche-Comté;Production solaire (GWh);13.792;Solaire;13792.0
2022;12;84;Auvergne-Rhône-Alpes;Production solaire (GWh);45.077;Solaire;45077.0
2022;12;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);87.816;Solaire;87816.0
2023;12;24;Centre-Val de Loire;Production solaire (GWh);27.947;Solaire;27947.0
2023;12;52;Pays de la Loire;Production solaire (GWh);37.554;Solaire;37554.0
2024;12;24;Centre-Val de Loire;Production solaire (GWh);32.618;Solaire;32618.000000000004
2024;12;75;Nouvelle-Aquitaine;Production solaire (GWh);218.811;Solaire;218811.0
2024;12;94;Corse;Production solaire (GWh);14.628;Solaire;14628.0
2014;01;11;Île-de-France;Production solaire (GWh);1.568;Solaire;1568.0
2014;01;27;Bourgogne-Franche-Comté;Production solaire (GWh);5.513;Solaire;5513.0
2014;01;84;Auvergne-Rhône-Alpes;Production solaire (GWh);18.382;Solaire;18382.0
2015;01;44;Grand Est;Production solaire (GWh);9.376;Solaire;9376.0
2015;01;52;Pays de la Loire;Production solaire (GWh);12.737;Solaire;12737.0
2016;01;11;Île-de-France;Production solaire (GWh);1.823;Solaire;1823.0
2016;01;28;Normandie;Production solaire (GWh);3.419;Solaire;3419.0
2016;01;52;Pays de la Loire;Production solaire (GWh);13.068;Solaire;13068.0
2016;01;76;Occitanie;Production solaire (GWh);58.799;Solaire;58799.0
2017;01;11;Île-de-France;Production solaire (GWh);2.02;Solaire;2020.0
2017;01;52;Pays de la Loire;Production solaire (GWh);18.36;Solaire;18360.0
2018;01;44;Grand Est;Production solaire (GWh);13.579;Solaire;13579.0
2018;01;75;Nouvelle-Aquitaine;Production solaire (GWh);69.955;Solaire;69955.0
2020;01;28;Normandie;Production solaire (GWh);6.3;Solaire;6300.0
2021;01;53;Bretagne;Production solaire (GWh);7.961;Solaire;7961.0
2021;01;84;Auvergne-Rhône-Alpes;Production solaire (GWh);37.037;Solaire;37037.0
2022;01;11;Île-de-France;Production solaire (GWh);5.71;Solaire;5710.0
2022;01;27;Bourgogne-Franche-Comté;Production solaire (GWh);20.002;Solaire;20002.0
2022;01;28;Normandie;Production solaire (GWh);7.584;Solaire;7584.0
2022;01;32;Hauts-de-France;Production solaire (GWh);13.321;Solaire;13321.0
2022;01;76;Occitanie;Production solaire (GWh);194.596;Solaire;194596.0
2023;01;24;Centre-Val de Loire;Production solaire (GWh);22.979;Solaire;22979.0
2024;01;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);145.001;Solaire;145001.0
2014;02;84;Auvergne-Rhône-Alpes;Production solaire (GWh);26.505;Solaire;26505.0
2015;02;11;Île-de-France;Production solaire (GWh);3.067;Solaire;3067.0
2015;02;28;Normandie;Production solaire (GWh);5.539;Solaire;5539.0
2015;02;44;Grand Est;Production solaire (GWh);20.98;Solaire;20980.0
2015;02;76;Occitanie;Production solaire (GWh);79.766;Solaire;79766.0
2016;02;28;Normandie;Production solaire (GWh);6.034;Solaire;6034.0
2016;02;32;Hauts-de-France;Production solaire (GWh);7.422;Solaire;7422.0
2016;02;94;Corse;Production solaire (GWh);8.225;Solaire;8225.0
2017;02;44;Grand Est;Production solaire (GWh);20.765;Solaire;20765.0
2017;02;75;Nouvelle-Aquitaine;Production solaire (GWh);119.001;Solaire;119001.0
2018;02;11;Île-de-France;Production solaire (GWh);3.503;Solaire;3503.0
2018;02;76;Occitanie;Production solaire (GWh);110.774;Solaire;110774.0
2018;02;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);88.982;Solaire;88982.0
2019;02;76;Occitanie;Production solaire (GWh);166.514;Solaire;166514.0
2019;02;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);129.227;Solaire;129227.0
2019;02;94;Corse;Production solaire (GWh);15.638;Solaire;15638.0
2020;02;27;Bourgogne-Franche-Comté;Production solaire (GWh);19.78;Solaire;19780.0
2020;02;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);122.201;Solaire;122201.0
2021;02;11;Île-de-France;Production solaire (GWh);6.233;Solaire;6233.0
2021;02;94;Corse;Production solaire (GWh);15.265;Solaire;15265.0
2022;02;24;Centre-Val de Loire;Production solaire (GWh);44.144;Solaire;44144.0
2022;02;44;Grand Est;Production solaire (GWh);51.801;Solaire;51801.0
2022;02;76;Occitanie;Production solaire (GWh);222.001;Solaire;222001.0
2023;02;27;Bourgogne-Franche-Comté;Production solaire (GWh);45.439;Solaire;45439.0
2023;02;32;Hauts-de-France;Production solaire (GWh);27.635;Solaire;27635.0
2023;02;44;Grand Est;Production solaire (GWh);68.876;Solaire;68876.0
2023;02;94;Corse;Production solaire (GWh);17.485;Solaire;17485.0
2024;02;11;Île-de-France;Production solaire (GWh);10.847;Solaire;10847.0
2024;02;32;Hauts-de-France;Production solaire (GWh);19.146;Solaire;19146.0
2024;02;84;Auvergne-Rhône-Alpes;Production solaire (GWh);131.736;Solaire;131736.0
2014;03;11;Île-de-France;Production solaire (GWh);6.59;Solaire;6590.0
2014;03;27;Bourgogne-Franche-Comté;Production solaire (GWh);19.011;Solaire;19011.0
2014;03;52;Pays de la Loire;Production solaire (GWh);33.101;Solaire;33101.0
2014;03;53;Bretagne;Production solaire (GWh);15.246;Solaire;15246.0
2015;03;44;Grand Est;Production solaire (GWh);45.01;Solaire;45010.0
2015;03;52;Pays de la Loire;Production solaire (GWh);31.664;Solaire;31664.0
2015;03;76;Occitanie;Production solaire (GWh);114.211;Solaire;114211.0
2015;03;84;Auvergne-Rhône-Alpes;Production solaire (GWh);57.232;Solaire;57232.0
2015;03;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);90.876;Solaire;90876.0
2016;03;52;Pays de la Loire;Production solaire (GWh);36.866;Solaire;36866.0
2016;03;84;Auvergne-Rhône-Alpes;Production solaire (GWh);63.162;Solaire;63162.0
2017;03;28;Normandie;Production solaire (GWh);9.067;Solaire;9067.0
2017;03;53;Bretagne;Production solaire (GWh);15.516;Solaire;15516.0
2018;03;32;Hauts-de-France;Production solaire (GWh);7.907;Solaire;7907.0
2018;03;52;Pays de la Loire;Production solaire (GWh);37.859;Solaire;37859.0
2018;03;53;Bretagne;Production solaire (GWh);14.814;Solaire;14814.0
2018;03;94;Corse;Production solaire (GWh);14.152;Solaire;14152.0
2019;03;11;Île-de-France;Production solaire (GWh);7.779;Solaire;7779.0
2020;03;11;Île-de-France;Production solaire (GWh);8.536;Solaire;8536.0
2020;03;24;Centre-Val de Loire;Production solaire (GWh);32.66;Solaire;32659.999999999996
2020;03;32;Hauts-de-France;Production solaire (GWh);12.872;Solaire;12872.0
2020;03;52;Pays de la Loire;Production solaire (GWh);53.433;Solaire;53433.0
2020;03;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);165.226;Solaire;165226.0
2021;03;32;Hauts-de-France;Production solaire (GWh);20.234;Solaire;20234.0
2021;03;76;Occitanie;Production solaire (GWh);256.689;Solaire;256689.00000000003
2022;03;44;Grand Est;Production solaire (GWh);109.073;Solaire;109073.0
2022;03;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);185.496;Solaire;185496.0
2023;03;11;Île-de-France;Production solaire (GWh);22.324;Solaire;22324.0
2023;03;44;Grand Est;Production solaire (GWh);101.043;Solaire;101043.0
2024;03;11;Île-de-France;Production solaire (GWh);27.205;Solaire;27205.0
2024;03;32;Hauts-de-France;Production solaire (GWh);48.021;Solaire;48021.0
2014;04;27;Bourgogne-Franche-Comté;Production solaire (GWh);20.577;Solaire;20577.0
2014;04;44;Grand Est;Production solaire (GWh);50.268;Solaire;50268.0
2014;04;76;Occitanie;Production solaire (GWh);125.745;Solaire;125745.0
2014;04;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);98.83;Solaire;98830.0
2014;04;94;Corse;Production solaire (GWh);10.08;Solaire;10080.0
2015;04;44;Grand Est;Production solaire (GWh);58.044;Solaire;58044.0
2015;04;52;Pays de la Loire;Production solaire (GWh);44.833;Solaire;44833.0
2015;04;76;Occitanie;Production solaire (GWh);167.241;Solaire;167241.0
2015;04;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);120.684;Solaire;120684.0
2016;04;24;Centre-Val de Loire;Production solaire (GWh);24.042;Solaire;24042.0
2016;04;27;Bourgogne-Franche-Comté;Production solaire (GWh);19.749;Solaire;19749.0
2016;04;52;Pays de la Loire;Production solaire (GWh);43.25;Solaire;43250.0
2016;04;75;Nouvelle-Aquitaine;Production solaire (GWh);215.731;Solaire;215731.0
2016;04;94;Corse;Production solaire (GWh);15.013;Solaire;15013.0
2017;04;75;Nouvelle-Aquitaine;Production solaire (GWh);292.679;Solaire;292679.0
2017;04;94;Corse;Production solaire (GWh);17.379;Solaire;17379.0
2018;04;24;Centre-Val de Loire;Production solaire (GWh);28.858;Solaire;28858.0
2018;04;27;Bourgogne-Franche-Comté;Production solaire (GWh);27.833;Solaire;27833.0
2018;04;52;Pays de la Loire;Production solaire (GWh);51.634;Solaire;51634.0
2019;04;28;Normandie;Production solaire (GWh);17.606;Solaire;17606.0
2019;04;52;Pays de la Loire;Production solaire (GWh);59.363;Solaire;59363.0
2020;04;27;Bourgogne-Franche-Comté;Production solaire (GWh);43.237;Solaire;43237.0
2020;04;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);194.233;Solaire;194233.0
2021;04;27;Bourgogne-Franche-Comté;Production solaire (GWh);46.805;Solaire;46805.0
2021;04;53;Bretagne;Production solaire (GWh);33.377;Solaire;33377.0
2021;04;84;Auvergne-Rhône-Alpes;Production solaire (GWh);162.713;Solaire;162713.0
2022;04;11;Île-de-France;Production solaire (GWh);21.854;Solaire;21854.0
2023;04;11;Île-de-France;Production solaire (GWh);31.073;Solaire;31073.0
2023;04;32;Hauts-de-France;Production solaire (GWh);53.654;Solaire;53654.0
2023;04;52;Pays de la Loire;Production solaire (GWh);125.65;Solaire;125650.0
2024;04;24;Centre-Val de Loire;Production solaire (GWh);118.637;Solaire;118637.0
2024;04;28;Normandie;Production solaire (GWh);37.171;Solaire;37171.0
2024;04;84;Auvergne-Rhône-Alpes;Production solaire (GWh);268.701;Solaire;268701.0
2014;05;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);118.788;Solaire;118788.0
2014;05;94;Corse;Production solaire (GWh);13.101;Solaire;13101.0
2015;05;11;Île-de-France;Production solaire (GWh);8.762;Solaire;8762.0
2016;05;76;Occitanie;Production solaire (GWh);202.604;Solaire;202604.0
2017;05;52;Pays de la Loire;Production solaire (GWh);60.349;Solaire;60349.0
2018;05;24;Centre-Val de Loire;Production solaire (GWh);39.134;Solaire;39134.0
2018;05;53;Bretagne;Production solaire (GWh);30.583;Solaire;30583.0
2018;05;75;Nouvelle-Aquitaine;Production solaire (GWh);329.395;Solaire;329395.0
2018;05;76;Occitanie;Production solaire (GWh);221.964;Solaire;221964.0
2018;05;84;Auvergne-Rhône-Alpes;Production solaire (GWh);105.245;Solaire;105245.0
2019;05;11;Île-de-France;Production solaire (GWh);11.155;Solaire;11155.0
2019;05;24;Centre-Val de Loire;Production solaire (GWh);39.887;Solaire;39887.0
2019;05;53;Bretagne;Production solaire (GWh);30.512;Solaire;30512.0
2019;05;75;Nouvelle-Aquitaine;Production solaire (GWh);377.727;Solaire;377727.0
2019;05;94;Corse;Production solaire (GWh);22.235;Solaire;22235.0
2020;05;53;Bretagne;Production solaire (GWh);36.136;Solaire;36136.0
2020;05;84;Auvergne-Rhône-Alpes;Production solaire (GWh);165.428;Solaire;165428.0
2020;05;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);222.008;Solaire;222008.0
2021;05;44;Grand Est;Production solaire (GWh);94.591;Solaire;94591.0
2021;05;52;Pays de la Loire;Production solaire (GWh);90.248;Solaire;90248.0
2021;05;75;Nouvelle-Aquitaine;Production solaire (GWh);424.212;Solaire;424212.0
2021;05;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);232.483;Solaire;232483.0
2022;05;52;Pays de la Loire;Production solaire (GWh);129.551;Solaire;129550.99999999999
2022;05;94;Corse;Production solaire (GWh);29.194;Solaire;29194.0
2023;05;53;Bretagne;Production solaire (GWh);68.445;Solaire;68445.0
2023;05;94;Corse;Production solaire (GWh);26.163;Solaire;26163.0
2024;05;44;Grand Est;Production solaire (GWh);197.091;Solaire;197091.0
2024;05;84;Auvergne-Rhône-Alpes;Production solaire (GWh);302.05;Solaire;302050.0
2024;05;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);355.164;Solaire;355164.0
2014;06;11;Île-de-France;Production solaire (GWh);9.425;Solaire;9425.0
2014;06;44;Grand Est;Production solaire (GWh);69.769;Solaire;69769.0
2014;06;52;Pays de la Loire;Production solaire (GWh);49.311;Solaire;49311.0
2014;06;75;Nouvelle-Aquitaine;Production solaire (GWh);144.888;Solaire;144888.0
2014;06;94;Corse;Production solaire (GWh);13.779;Solaire;13779.0
2015;06;11;Île-de-France;Production solaire (GWh);10.71;Solaire;10710.0
2015;06;27;Bourgogne-Franche-Comté;Production solaire (GWh);28.655;Solaire;28655.0
2015;06;52;Pays de la Loire;Production solaire (GWh);58.621;Solaire;58621.0
2015;06;53;Bretagne;Production solaire (GWh);27.226;Solaire;27226.0
2015;06;76;Occitanie;Production solaire (GWh);198.081;Solaire;198081.0
2016;06;24;Centre-Val de Loire;Production solaire (GWh);24.512;Solaire;24512.0
2016;06;44;Grand Est;Production solaire (GWh);54.278;Solaire;54278.0
2016;06;94;Corse;Production solaire (GWh);16.658;Solaire;16658.0
2017;06;28;Normandie;Production solaire (GWh);18.748;Solaire;18748.0
2017;06;76;Occitanie;Production solaire (GWh);243.419;Solaire;243419.0
2017;06;84;Auvergne-Rhône-Alpes;Production solaire (GWh);112.221;Solaire;112221.0
2018;06;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);189.574;Solaire;189574.0
2018;06;94;Corse;Production solaire (GWh);20.654;Solaire;20654.0
2019;06;32;Hauts-de-France;Production solaire (GWh);21.53;Solaire;21530.0
2019;06;44;Grand Est;Production solaire (GWh);89.897;Solaire;89897.0
2019;06;84;Auvergne-Rhône-Alpes;Production solaire (GWh);149.018;Solaire;149018.0
2020;06;11;Île-de-France;Production solaire (GWh);13.98;Solaire;13980.0
2020;06;52;Pays de la Loire;Production solaire (GWh);74.457;Solaire;74457.0
2020;06;75;Nouvelle-Aquitaine;Production solaire (GWh);410.088;Solaire;410088.0
2020;06;84;Auvergne-Rhône-Alpes;Production solaire (GWh);154.947;Solaire;154947.0
2020;06;94;Corse;Production solaire (GWh);25.701;Solaire;25701.0
2021;06;52;Pays de la Loire;Production solaire (GWh);84.256;Solaire;84256.0
2021;06;94;Corse;Production solaire (GWh);29.26;Solaire;29260.0
2022;06;28;Normandie;Production solaire (GWh);37.319;Solaire;37319.0
2022;06;53;Bretagne;Production solaire (GWh);52.538;Solaire;52538.0
2022;06;75;Nouvelle-Aquitaine;Production solaire (GWh);552.923;Solaire;552923.0
2023;06;32;Hauts-de-France;Production solaire (GWh);90.041;Solaire;90041.0
2023;06;52;Pays de la Loire;Production solaire (GWh);174.841;Solaire;174841.0
2023;06;53;Bretagne;Production solaire (GWh);75.167;Solaire;75167.0
2023;06;76;Occitanie;Production solaire (GWh);506.683;Solaire;506683.0
2023;06;84;Auvergne-Rhône-Alpes;Production solaire (GWh);314.003;Solaire;314003.0
2023;06;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);327.729;Solaire;327729.0
2024;06;32;Hauts-de-France;Production solaire (GWh);83.282;Solaire;83282.0
2024;06;52;Pays de la Loire;Production solaire (GWh);199.013;Solaire;199013.0
2024;06;76;Occitanie;Production solaire (GWh);559.142;Solaire;559142.0
2024;06;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);356.596;Solaire;356596.0
2024;06;94;Corse;Production solaire (GWh);31.518;Solaire;31518.0
2014;07;76;Occitanie;Production solaire (GWh);149.368;Solaire;149368.0
2014;07;94;Corse;Production solaire (GWh);14.159;Solaire;14159.0
2015;07;11;Île-de-France;Production solaire (GWh);9.783;Solaire;9783.0
2015;07;27;Bourgogne-Franche-Comté;Production solaire (GWh);29.515;Solaire;29515.0
2015;07;44;Grand Est;Production solaire (GWh);68.731;Solaire;68731.0
2016;07;44;Grand Est;Production solaire (GWh);65.957;Solaire;65957.0
2016;07;75;Nouvelle-Aquitaine;Production solaire (GWh);287.937;Solaire;287937.0
2017;07;84;Auvergne-Rhône-Alpes;Production solaire (GWh);108.085;Solaire;108085.0
2019;07;11;Île-de-France;Production solaire (GWh);13.075;Solaire;13075.0
2019;07;27;Bourgogne-Franche-Comté;Production solaire (GWh);50.421;Solaire;50421.0
2019;07;28;Normandie;Production solaire (GWh);24.86;Solaire;24860.0
2019;07;53;Bretagne;Production solaire (GWh);34.556;Solaire;34556.0
2019;07;75;Nouvelle-Aquitaine;Production solaire (GWh);435.09;Solaire;435090.0
2020;07;27;Bourgogne-Franche-Comté;Production solaire (GWh);51.835;Solaire;51835.0
2020;07;44;Grand Est;Production solaire (GWh);88.355;Solaire;88355.0
2020;07;76;Occitanie;Production solaire (GWh);358.457;Solaire;358457.0
2020;07;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);252.471;Solaire;252471.0
2021;07;44;Grand Est;Production solaire (GWh);104.012;Solaire;104012.0
2021;07;76;Occitanie;Production solaire (GWh);358.764;Solaire;358764.0
2022;07;32;Hauts-de-France;Production solaire (GWh);68.301;Solaire;68301.0
2022;07;52;Pays de la Loire;Production solaire (GWh);146.786;Solaire;146786.0
2024;07;52;Pays de la Loire;Production solaire (GWh);199.533;Solaire;199533.0
2024;07;94;Corse;Production solaire (GWh);37.849;Solaire;37849.0
2014;08;27;Bourgogne-Franche-Comté;Production solaire (GWh);21.68;Solaire;21680.0
2014;08;28;Normandie;Production solaire (GWh);12.933;Solaire;12933.0
2014;08;52;Pays de la Loire;Production solaire (GWh);40.701;Solaire;40701.0
2014;08;84;Auvergne-Rhône-Alpes;Production solaire (GWh);75.833;Solaire;75833.0
2014;08;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);128.292;Solaire;128292.0
2015;08;52;Pays de la Loire;Production solaire (GWh);47.691;Solaire;47691.0
2016;08;53;Bretagne;Production solaire (GWh);24.993;Solaire;24993.0
2016;08;76;Occitanie;Production solaire (GWh);232.518;Solaire;232518.0
2017;08;24;Centre-Val de Loire;Production solaire (GWh);31.23;Solaire;31230.0
2018;08;11;Île-de-France;Production solaire (GWh);10.048;Solaire;10048.0
2018;08;28;Normandie;Production solaire (GWh);18.214;Solaire;18214.0
2018;08;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);194.901;Solaire;194901.0
2018;08;94;Corse;Production solaire (GWh);21.593;Solaire;21593.0
2019;08;24;Centre-Val de Loire;Production solaire (GWh);42.506;Solaire;42506.0
2019;08;76;Occitanie;Production solaire (GWh);307.685;Solaire;307685.0
2020;08;11;Île-de-France;Production solaire (GWh);16.739;Solaire;16739.0
2020;08;44;Grand Est;Production solaire (GWh);78.325;Solaire;78325.0
2020;08;84;Auvergne-Rhône-Alpes;Production solaire (GWh);161.958;Solaire;161958.0
2021;08;94;Corse;Production solaire (GWh);29.512;Solaire;29512.0
2022;08;28;Normandie;Production solaire (GWh);36.642;Solaire;36642.0
2022;08;44;Grand Est;Production solaire (GWh);170.526;Solaire;170526.0
2022;08;93;Provence-Alpes-Côte d'Azur;Production solaire (GWh);302.951;Solaire;302951.0
2023;08;52;Pays de la Loire;Production solaire (GWh);146.303;Solaire;146303.0
2023;08;94;Corse;Production solaire (GWh);32.962;Solaire;32962.0
2024;08;11;Île-de-France;Production solaire (GWh);49.005;Solaire;49005.0
2024;08;28;Normandie;Production solaire (GWh);50.716;Solaire;50716.0
2024;08;32;Hauts-de-France;Production solaire (GWh);92.274;Solaire;92274.0
2024;08;75;Nouvelle-Aquitaine;Production solaire (GWh);744.509;Solaire;744509.0
2024;08;94;Corse;Production solaire (GWh);33.285;Solaire;33285.0
2014;09;52;Pays de la Loire;Production solaire (GWh);41.975;Solaire;41975.0
2014;09;53;Bretagne;Production solaire (GWh);19.759;Solaire;19759.0
2015;09;24;Centre-Val de Loire;Production solaire (GWh);23.623;Solaire;23623.0
2015;09;94;Corse;Production solaire (GWh);12.934;Solaire;12934.0
2016;09;28;Normandie;Production solaire (GWh);10.928;Solaire;10928.0
2016;09;75;Nouvelle-Aquitaine;Production solaire (GWh);225.941;Solaire;225941.0
2016;09;76;Occitanie;Production solaire (GWh);186.151;Solaire;186151.0
2017;09;11;Île-de-France;Production solaire (GWh);6.42;Solaire;6420.0
2018;09;44;Grand Est;Production solaire (GWh);72.012;Solaire;72012.0
2018;09;84;Auvergne-Rhône-Alpes;Production solaire (GWh);119.878;Solaire;119878.0
2019;09;27;Bourgogne-Franche-Comté;Production solaire (GWh);39.08;Solaire;39080.0
2019;09;53;Bretagne;Production solaire (GWh);24.392;Solaire;24392.0
2019;09;94;Corse;Production solaire (GWh);21.091;Solaire;21091.0
2020;09;11;Île-de-France;Production solaire (GWh);14.296;Solaire;14296.0
2020;09;32;Hauts-de-France;Production solaire (GWh);17.323;Solaire;17323.0
2020;09;76;Occitanie;Production solaire (GWh);257.874;Solaire;257874.00000000003
2021;09;53;Bretagne;Production solaire (GWh);30.695;Solaire;30695.0
2021;09;84;Auvergne-Rhône-Alpes;Production solaire (GWh);151.002;Solaire;151002.0
2022;09;28;Normandie;Production solaire (GWh);24.89;Solaire;24890.0
2023;09;28;Normandie;Production solaire (GWh);33.205;Solaire;33205.0
2023;09;53;Bretagne;Production solaire (GWh);53.362;Solaire;53362.0
2023;09;75;Nouvelle-Aquitaine;Production solaire (GWh);572.806;Solaire;572806.0
2024;09;24;Centre-Val de Loire;Production solaire (GWh);117.692;Solaire;117692.0
2024;09;27;Bourgogne-Franche-Comté;Production solaire (GWh);109.325;Solaire;109325.0
2024;09;75;Nouvelle-Aquitaine;Production solaire (GWh);539.391;Solaire;539391.0
2014;10;11;Île-de-France;Production solaire (GWh);4.081;Solaire;4081.0000000000005
2014;10;28;Normandie;Production solaire (GWh);7.327;Solaire;7327.0
2014;10;53;Bretagne;Production solaire (GWh);11.855;Solaire;11855.0
2014;10;76;Occitanie;Production solaire (GWh);112.151;Solaire;112151.0
2015;10;11;Île-de-France;Production solaire (GWh);4.247;Solaire;4247.0
2015;10;28;Normandie;Production solaire (GWh);7.834;Solaire;7834.0
2015;10;44;Grand Est;Production solaire (GWh);27.251;Solaire;27251.0
2015;10;53;Bretagne;Production solaire (GWh);12.09;Solaire;12090.0
2015;10;84;Auvergne-Rhône-Alpes;Production solaire (GWh);48.706;Solaire;48706.0
2015;10;94;Corse;Production solaire (GWh);9.472;Solaire;9472.0
2016;10;32;Hauts-de-France;Production solaire (GWh);14.239;Solaire;14239.0
2016;10;53;Bretagne;Production solaire (GWh);21.544;Solaire;21544.0
2017;10;44;Grand Est;Production solaire (GWh);34.548;Solaire;34548.0
2018;10;53;Bretagne;Production solaire (GWh);18.312;Solaire;18312.0
2019;10;11;Île-de-France;Production solaire (GWh);7.22;Solaire;7220.0
2019;10;24;Centre-Val de Loire;Production solaire (GWh);19.456;Solaire;19456.0
2019;10;28;Normandie;Production solaire (GWh);10.933;Solaire;10933.0
2019;10;32;Hauts-de-France;Production solaire (GWh);10.479;Solaire;10479.0
2020;10;28;Normandie;Production solaire (GWh);11.702;Solaire;11702.0
2020;10;53;Bretagne;Production solaire (GWh);15.648;Solaire;15648.0
